RecID,YearC,Decade,FlagName,FleetCode,ReportedCoverageRatio,ByQuarter,xLon5,yLat5,ReportedEffort,EstimatedCoverageRatio,ImputedEffort,TotalEstimatedEffort
37489,2021,2020,Japan,JPN,100,3,-2.5,-27.5,42272,1,0,42272
37490,2021,2020,Japan,JPN,100,3,-2.5,-22.5,327985,1,0,327985
37491,2021,2020,Japan,JPN,100,3,-2.5,-17.5,20509,1,0,20509
37492,2021,2020,Japan,JPN,100,3,-2.5,-12.5,349779,1,0,349779
37493,2021,2020,Japan,JPN,100,3,-2.5,-7.5,20572,1,0,20572
37494,2021,2020,Japan,JPN,100,3,2.5,-42.5,2550,1,0,2550
37495,2021,2020,Japan,JPN,100,3,2.5,-32.5,14840,1,0,14840
37496,2021,2020,Japan,JPN,100,3,2.5,-27.5,97269,1,0,97269
37497,2021,2020,Japan,JPN,100,3,2.5,-22.5,514333,1,0,514333
37498,2021,2020,Japan,JPN,100,3,2.5,-17.5,75214,1,0,75214
37499,2021,2020,Japan,JPN,100,3,2.5,-12.5,117130,1,0,117130
37500,2021,2020,Japan,JPN,100,3,7.5,-32.5,90562,1,0,90562
37501,2021,2020,Japan,JPN,100,3,7.5,-27.5,169945,1,0,169945
37502,2021,2020,Japan,JPN,100,3,7.5,-22.5,1404493,1,0,1404493
37503,2021,2020,Japan,JPN,100,3,7.5,-17.5,275684,1,0,275684
37504,2021,2020,Japan,JPN,100,3,7.5,-12.5,46449,1,0,46449
37505,2021,2020,Japan,JPN,100,3,12.5,-32.5,52140,1,0,52140
37506,2021,2020,Japan,JPN,100,3,12.5,-27.5,269260,1,0,269260
37507,2021,2020,Japan,JPN,100,3,12.5,-22.5,36360,1,0,36360
37508,2021,2020,Japan,JPN,100,3,17.5,-42.5,3080,1,0,3080
37509,2021,2020,Japan,JPN,100,4,-77.5,7.5,14516,1,0,14516
37510,2021,2020,Japan,JPN,100,4,-77.5,12.5,89133,1,0,89133
37511,2021,2020,Japan,JPN,100,4,-52.5,42.5,612959,1,0,612959
37512,2021,2020,Japan,JPN,100,4,-47.5,42.5,4448,1,0,4448
37513,2021,2020,Japan,JPN,100,4,-47.5,47.5,64598,1,0,64598
37514,2021,2020,Japan,JPN,100,4,-47.5,52.5,90324,1,0,90324
37515,2021,2020,Japan,JPN,100,4,-37.5,7.5,19134,1,0,19134
37516,2021,2020,Japan,JPN,100,4,-37.5,12.5,134420,1,0,134420
37517,2021,2020,Japan,JPN,100,4,-32.5,7.5,248265,1,0,248265
37518,2021,2020,Japan,JPN,100,4,-32.5,12.5,411149,1,0,411149
37519,2021,2020,Japan,JPN,100,4,-32.5,17.5,297013,1,0,297013
37520,2021,2020,Japan,JPN,100,4,-27.5,2.5,8160,1,0,8160
37521,2021,2020,Japan,JPN,100,4,-27.5,7.5,361648,1,0,361648
37522,2021,2020,Japan,JPN,100,4,-27.5,12.5,134816,1,0,134816
37523,2021,2020,Japan,JPN,100,4,-27.5,17.5,20919,1,0,20919
37524,2021,2020,Japan,JPN,100,4,-27.5,57.5,433946,1,0,433946
37525,2021,2020,Japan,JPN,100,4,-22.5,-7.5,16722,1,0,16722
37526,2021,2020,Japan,JPN,100,4,-22.5,7.5,203445,1,0,203445
37527,2021,2020,Japan,JPN,100,4,-22.5,12.5,26121,1,0,26121
37528,2021,2020,Japan,JPN,100,4,-22.5,17.5,418499,1,0,418499
37529,2021,2020,Japan,JPN,100,4,-22.5,22.5,16702,1,0,16702
37530,2021,2020,Japan,JPN,100,4,-22.5,52.5,33933,1,0,33933
37531,2021,2020,Japan,JPN,100,4,-22.5,57.5,570631,1,0,570631
37532,2021,2020,Japan,JPN,100,4,-17.5,-7.5,8509,1,0,8509
37533,2021,2020,Japan,JPN,100,4,-17.5,-2.5,72429,1,0,72429
37534,2021,2020,Japan,JPN,100,4,-17.5,17.5,1548847,1,0,1548847
37535,2021,2020,Japan,JPN,100,4,-17.5,22.5,189827,1,0,189827
37536,2021,2020,Japan,JPN,100,4,-17.5,52.5,241403,1,0,241403
37537,2021,2020,Japan,JPN,100,4,-17.5,57.5,2331486,1,0,2331486
37538,2021,2020,Japan,JPN,100,4,-17.5,62.5,38426,1,0,38426
37539,2021,2020,Japan,JPN,100,4,-12.5,-7.5,78742,1,0,78742
37540,2021,2020,Japan,JPN,100,4,-12.5,-2.5,138598,1,0,138598
37541,2021,2020,Japan,JPN,100,4,-12.5,57.5,11410,1,0,11410
37542,2021,2020,Japan,JPN,100,4,-12.5,62.5,30272,1,0,30272
37543,2021,2020,Japan,JPN,100,4,-7.5,-2.5,239300,1,0,239300
37544,2021,2020,Japan,JPN,100,4,-2.5,-2.5,44641,1,0,44641
37545,2021,2020,Japan,JPN,100,4,2.5,-22.5,3835,1,0,3835
37546,2021,2020,Japan,JPN,100,4,2.5,-17.5,38400,1,0,38400
37547,2021,2020,Japan,JPN,100,4,2.5,-12.5,20296,1,0,20296
37548,2021,2020,Japan,JPN,100,4,2.5,-7.5,83572,1,0,83572
37549,2021,2020,Japan,JPN,100,4,7.5,-22.5,186399,1,0,186399
37550,2021,2020,Japan,JPN,100,4,7.5,-17.5,39715,1,0,39715
37551,2021,2020,Japan,JPN,100,4,7.5,-12.5,19938,1,0,19938
37552,2021,2020,Japan,JPN,100,4,7.5,-7.5,168895,1,0,168895
37553,2021,2020,Korea Rep,KOR,100,1,-37.5,7.5,12390,1,0,12390
37554,2021,2020,Korea Rep,KOR,100,1,-37.5,12.5,92224,1,0,92224
37555,2021,2020,Korea Rep,KOR,100,1,-32.5,7.5,195106,1,0,195106
37556,2021,2020,Korea Rep,KOR,100,1,-32.5,12.5,289691,1,0,289691
37557,2021,2020,Korea Rep,KOR,100,1,-27.5,2.5,3250,1,0,3250
37558,2021,2020,Korea Rep,KOR,100,1,-27.5,7.5,25560,1,0,25560
37559,2021,2020,Korea Rep,KOR,100,1,-27.5,12.5,25200,1,0,25200
37560,2021,2020,Korea Rep,KOR,100,1,-22.5,2.5,22490,1,0,22490
37561,2021,2020,Korea Rep,KOR,100,1,-17.5,2.5,3360,1,0,3360
37562,2021,2020,Korea Rep,KOR,100,1,-12.5,2.5,6480,1,0,6480
37563,2021,2020,Korea Rep,KOR,100,1,-12.5,7.5,12040,1,0,12040
37564,2021,2020,Korea Rep,KOR,100,1,-7.5,-7.5,3052,1,0,3052
37565,2021,2020,Korea Rep,KOR,100,1,-7.5,-2.5,3200,1,0,3200
37566,2021,2020,Korea Rep,KOR,100,1,-2.5,-12.5,3200,1,0,3200
37567,2021,2020,Korea Rep,KOR,100,1,-2.5,-7.5,3108,1,0,3108
37568,2021,2020,Korea Rep,KOR,100,1,2.5,-17.5,16500,1,0,16500
37569,2021,2020,Korea Rep,KOR,100,1,2.5,-7.5,12488,1,0,12488
37570,2021,2020,Korea Rep,KOR,100,1,7.5,-32.5,12188,1,0,12188
37571,2021,2020,Korea Rep,KOR,100,1,7.5,-27.5,19068,1,0,19068
37572,2021,2020,Korea Rep,KOR,100,1,7.5,-22.5,22440,1,0,22440
37573,2021,2020,Korea Rep,KOR,100,1,7.5,-17.5,3240,1,0,3240
37574,2021,2020,Korea Rep,KOR,100,1,12.5,-32.5,18579,1,0,18579
37575,2021,2020,Korea Rep,KOR,100,2,-12.5,-42.5,15400,1,0,15400
37576,2021,2020,Korea Rep,KOR,100,2,-7.5,-47.5,15730,1,0,15730
37577,2021,2020,Korea Rep,KOR,100,2,-7.5,-42.5,907918,1,0,907918
37578,2021,2020,Korea Rep,KOR,100,2,-2.5,-42.5,608124,1,0,608124
37579,2021,2020,Korea Rep,KOR,100,2,2.5,-42.5,343079,1,0,343079
37580,2021,2020,Korea Rep,KOR,100,2,2.5,-22.5,9372,1,0,9372
37581,2021,2020,Korea Rep,KOR,100,3,-7.5,-42.5,145431,1,0,145431
37582,2021,2020,Korea Rep,KOR,100,3,-2.5,-42.5,61314,1,0,61314
37583,2021,2020,Korea Rep,KOR,100,3,2.5,-42.5,65560,1,0,65560
37584,2021,2020,Korea Rep,KOR,100,3,7.5,-42.5,92169,1,0,92169
37585,2021,2020,Korea Rep,KOR,100,3,7.5,-27.5,27960,1,0,27960
37586,2021,2020,Korea Rep,KOR,100,3,7.5,-22.5,192168,1,0,192168
37587,2021,2020,Korea Rep,KOR,100,3,7.5,-17.5,31140,1,0,31140
37588,2021,2020,Korea Rep,KOR,100,3,12.5,-27.5,30828,1,0,30828
37589,2021,2020,Korea Rep,KOR,100,3,12.5,-22.5,18552,1,0,18552
37590,2021,2020,Korea Rep,KOR,100,4,-37.5,12.5,121856,1,0,121856
37591,2021,2020,Korea Rep,KOR,100,4,-37.5,17.5,248784,1,0,248784
37592,2021,2020,Korea Rep,KOR,100,4,-32.5,12.5,124416,1,0,124416
37593,2021,2020,Korea Rep,KOR,100,4,-32.5,17.5,57480,1,0,57480
37594,2021,2020,Korea Rep,KOR,100,4,-27.5,7.5,21280,1,0,21280
37595,2021,2020,Korea Rep,KOR,100,4,-27.5,12.5,17146,1,0,17146
37596,2021,2020,Korea Rep,KOR,100,4,-27.5,57.5,186992,1,0,186992
37597,2021,2020,Korea Rep,KOR,100,4,-22.5,7.5,2990,1,0,2990
37598,2021,2020,Korea Rep,KOR,100,4,-22.5,12.5,8890,1,0,8890
37599,2021,2020,Korea Rep,KOR,100,4,-22.5,57.5,44952,1,0,44952
37600,2021,2020,Korea Rep,KOR,100,4,-17.5,52.5,9120,1,0,9120
37601,2021,2020,Korea Rep,KOR,100,4,2.5,-17.5,3120,1,0,3120
37602,2021,2020,Korea Rep,KOR,100,4,7.5,-17.5,37920,1,0,37920
37603,2021,2020,Maroc,MAR,100,1,-17.5,27.5,670000,1,0,670000
37604,2021,2020,Maroc,MAR,100,2,-17.5,27.5,230000,1,0,230000
37605,2021,2020,Maroc,MAR,100,3,-17.5,27.5,340000,1,0,340000
37606,2021,2020,Maroc,MAR,100,4,-17.5,27.5,410000,1,0,410000
37607,2021,2020,Mexico,MEX,100,1,-97.5,17.5,504,1,0,504
37608,2021,2020,Mexico,MEX,100,1,-97.5,22.5,31318,1,0,31318
37609,2021,2020,Mexico,MEX,100,1,-97.5,27.5,6336,1,0,6336
37610,2021,2020,Mexico,MEX,100,1,-92.5,17.5,1008,1,0,1008
37611,2021,2020,Mexico,MEX,100,1,-92.5,22.5,209816,1,0,209816
37612,2021,2020,Mexico,MEX,100,1,-92.5,27.5,74548,1,0,74548
37613,2021,2020,Mexico,MEX,100,1,-87.5,22.5,432,1,0,432
37614,2021,2020,Mexico,MEX,100,1,-87.5,27.5,432,1,0,432
37615,2021,2020,Mexico,MEX,100,2,-97.5,17.5,64643,1,0,64643
37616,2021,2020,Mexico,MEX,100,2,-97.5,22.5,116509,1,0,116509
37617,2021,2020,Mexico,MEX,100,2,-97.5,27.5,432,1,0,432
37618,2021,2020,Mexico,MEX,100,2,-92.5,17.5,76504,1,0,76504
37619,2021,2020,Mexico,MEX,100,2,-92.5,22.5,132259,1,0,132259
37620,2021,2020,Mexico,MEX,100,2,-92.5,27.5,6432,1,0,6432
37621,2021,2020,Mexico,MEX,100,3,-97.5,17.5,41179,1,0,41179
37622,2021,2020,Mexico,MEX,100,3,-97.5,22.5,111538,1,0,111538
37623,2021,2020,Mexico,MEX,100,3,-92.5,17.5,69085,1,0,69085
37624,2021,2020,Mexico,MEX,100,3,-92.5,22.5,125251,1,0,125251
37625,2021,2020,Mexico,MEX,100,4,-97.5,22.5,95895,1,0,95895
37626,2021,2020,Mexico,MEX,100,4,-97.5,27.5,37270,1,0,37270
37627,2021,2020,Mexico,MEX,100,4,-92.5,17.5,1728,1,0,1728
37628,2021,2020,Mexico,MEX,100,4,-92.5,22.5,139684,1,0,139684
37629,2021,2020,Mexico,MEX,100,4,-92.5,27.5,101572,1,0,101572
37630,2021,2020,Namibia,NAM,100,1,-22.5,-17.5,24000,1,0,24000
37631,2021,2020,Namibia,NAM,100,1,-17.5,-22.5,35860,1,0,35860
37632,2021,2020,Namibia,NAM,100,1,-12.5,-27.5,18200,1,0,18200
37633,2021,2020,Namibia,NAM,100,1,-2.5,-27.5,1300,1,0,1300
37634,2021,2020,Namibia,NAM,100,1,-2.5,-22.5,5200,1,0,5200
37635,2021,2020,Namibia,NAM,100,1,2.5,-27.5,14800,1,0,14800
37636,2021,2020,Namibia,NAM,100,1,2.5,-2.5,1700,1,0,1700
37637,2021,2020,Namibia,NAM,100,1,7.5,-27.5,36000,1,0,36000
37638,2021,2020,Namibia,NAM,100,1,7.5,-17.5,11100,1,0,11100
37639,2021,2020,Namibia,NAM,100,1,12.5,-27.5,296500,1,0,296500
37640,2021,2020,Namibia,NAM,100,1,12.5,-22.5,127800,1,0,127800
37641,2021,2020,Namibia,NAM,100,1,12.5,-17.5,6800,1,0,6800
37642,2021,2020,Namibia,NAM,100,1,17.5,-32.5,3900,1,0,3900
37643,2021,2020,Namibia,NAM,100,2,-12.5,-27.5,95915,1,0,95915
37644,2021,2020,Namibia,NAM,100,2,2.5,-32.5,6700,1,0,6700
37645,2021,2020,Namibia,NAM,100,2,7.5,-32.5,30200,1,0,30200
37646,2021,2020,Namibia,NAM,100,2,7.5,-22.5,23480,1,0,23480
37647,2021,2020,Namibia,NAM,100,2,7.5,-17.5,15840,1,0,15840
37648,2021,2020,Namibia,NAM,100,2,12.5,-32.5,69300,1,0,69300
37649,2021,2020,Namibia,NAM,100,2,12.5,-27.5,184390,1,0,184390
37650,2021,2020,Namibia,NAM,100,2,12.5,-22.5,154780,1,0,154780
37651,2021,2020,Namibia,NAM,100,2,12.5,-17.5,69760,1,0,69760
37652,2021,2020,Namibia,NAM,100,3,-2.5,-27.5,54300,1,0,54300
37653,2021,2020,Namibia,NAM,100,3,2.5,-22.5,53000,1,0,53000
37654,2021,2020,Namibia,NAM,100,3,2.5,-17.5,3700,1,0,3700
37655,2021,2020,Namibia,NAM,100,3,7.5,-27.5,6600,1,0,6600
37656,2021,2020,Namibia,NAM,100,3,7.5,-22.5,372700,1,0,372700
37657,2021,2020,Namibia,NAM,100,3,7.5,-17.5,114482,1,0,114482
37658,2021,2020,Namibia,NAM,100,3,12.5,-27.5,141610,1,0,141610
37659,2021,2020,Namibia,NAM,100,3,12.5,-22.5,88613,1,0,88613
37660,2021,2020,Namibia,NAM,100,3,12.5,-17.5,114350,1,0,114350
37661,2021,2020,Namibia,NAM,100,4,-22.5,-7.5,7480,1,0,7480
37662,2021,2020,Namibia,NAM,100,4,-17.5,-7.5,34535,1,0,34535
37663,2021,2020,Namibia,NAM,100,4,-17.5,-2.5,3885,1,0,3885
37664,2021,2020,Namibia,NAM,100,4,-12.5,-27.5,1300,1,0,1300
37665,2021,2020,Namibia,NAM,100,4,-12.5,-7.5,3740,1,0,3740
37666,2021,2020,Namibia,NAM,100,4,-12.5,-2.5,4070,1,0,4070
37667,2021,2020,Namibia,NAM,100,4,-7.5,-12.5,18190,1,0,18190
37668,2021,2020,Namibia,NAM,100,4,-7.5,-7.5,15632,1,0,15632
37669,2021,2020,Namibia,NAM,100,4,-2.5,-27.5,30200,1,0,30200
37670,2021,2020,Namibia,NAM,100,4,-2.5,-17.5,3860,1,0,3860
37671,2021,2020,Namibia,NAM,100,4,-2.5,-12.5,3740,1,0,3740
37672,2021,2020,Namibia,NAM,100,4,2.5,-27.5,10250,1,0,10250
37673,2021,2020,Namibia,NAM,100,4,2.5,-22.5,15601,1,0,15601
37674,2021,2020,Namibia,NAM,100,4,2.5,-17.5,7580,1,0,7580
37675,2021,2020,Namibia,NAM,100,4,2.5,-12.5,3570,1,0,3570
37676,2021,2020,Namibia,NAM,100,4,7.5,-27.5,62230,1,0,62230
37677,2021,2020,Namibia,NAM,100,4,7.5,-22.5,238594,1,0,238594
37678,2021,2020,Namibia,NAM,100,4,7.5,-17.5,109953,1,0,109953
37679,2021,2020,Namibia,NAM,100,4,7.5,-12.5,3570,1,0,3570
37680,2021,2020,Namibia,NAM,100,4,12.5,-27.5,227378,1,0,227378
37681,2021,2020,Namibia,NAM,100,4,12.5,-22.5,215140,1,0,215140
37682,2021,2020,Namibia,NAM,100,4,12.5,-17.5,110265,1,0,110265
37683,2021,2020,Panama,PAN,100,1,-57.5,7.5,9363,1,0,9363
37684,2021,2020,Panama,PAN,100,1,-57.5,12.5,11520,1,0,11520
37685,2021,2020,Panama,PAN,100,1,-52.5,7.5,740660,1,0,740660
37686,2021,2020,Panama,PAN,100,1,-52.5,12.5,318810,1,0,318810
37687,2021,2020,Panama,PAN,100,1,-47.5,2.5,24300,1,0,24300
37688,2021,2020,Panama,PAN,100,1,-47.5,7.5,607618,1,0,607618
37689,2021,2020,Panama,PAN,100,1,-47.5,12.5,25610,1,0,25610
37690,2021,2020,Panama,PAN,100,1,-42.5,2.5,62172,1,0,62172
37691,2021,2020,Panama,PAN,100,1,-42.5,7.5,607950,1,0,607950
37692,2021,2020,Panama,PAN,100,1,-42.5,12.5,6200,1,0,6200
37693,2021,2020,Panama,PAN,100,1,-37.5,2.5,6300,1,0,6300
37694,2021,2020,Panama,PAN,100,1,-37.5,7.5,73410,1,0,73410
37695,2021,2020,Panama,PAN,100,2,-57.5,7.5,12381,1,0,12381
37696,2021,2020,Panama,PAN,100,2,-57.5,12.5,53276,1,0,53276
37697,2021,2020,Panama,PAN,100,2,-52.5,7.5,678687,1,0,678687
37698,2021,2020,Panama,PAN,100,2,-52.5,12.5,75006,1,0,75006
37699,2021,2020,Panama,PAN,100,2,-47.5,2.5,6000,1,0,6000
37700,2021,2020,Panama,PAN,100,2,-47.5,7.5,603496,1,0,603496
37701,2021,2020,Panama,PAN,100,2,-47.5,12.5,82439,1,0,82439
37702,2021,2020,Panama,PAN,100,2,-42.5,2.5,174596,1,0,174596
37703,2021,2020,Panama,PAN,100,2,-42.5,7.5,169436,1,0,169436
37704,2021,2020,Panama,PAN,100,2,-37.5,2.5,2100,1,0,2100
37705,2021,2020,Panama,PAN,100,2,-37.5,7.5,6300,1,0,6300
37706,2021,2020,Panama,PAN,100,3,-52.5,7.5,82635,1,0,82635
37707,2021,2020,Panama,PAN,100,3,-52.5,12.5,5103,1,0,5103
37708,2021,2020,Panama,PAN,100,3,-47.5,2.5,8580,1,0,8580
37709,2021,2020,Panama,PAN,100,3,-47.5,7.5,131268,1,0,131268
37710,2021,2020,Panama,PAN,100,3,-42.5,2.5,158247,1,0,158247
37711,2021,2020,Panama,PAN,100,3,-42.5,7.5,570827,1,0,570827
37712,2021,2020,Panama,PAN,100,3,-37.5,2.5,78660,1,0,78660
37713,2021,2020,Panama,PAN,100,3,-37.5,7.5,265012,1,0,265012
37714,2021,2020,Panama,PAN,100,4,-52.5,7.5,13320,1,0,13320
37715,2021,2020,Panama,PAN,100,4,-47.5,7.5,93494,1,0,93494
37716,2021,2020,Panama,PAN,100,4,-42.5,2.5,8800,1,0,8800
37717,2021,2020,Panama,PAN,100,4,-42.5,7.5,325362,1,0,325362
37718,2021,2020,Panama,PAN,100,4,-37.5,7.5,195192,1,0,195192
37719,2021,2020,South Africa,ZAF,100,1,12.5,-32.5,2880,1,0,2880
37720,2021,2020,South Africa,ZAF,100,1,17.5,-37.5,35030,1,0,35030
37721,2021,2020,South Africa,ZAF,100,1,17.5,-32.5,9970,1,0,9970
37722,2021,2020,South Africa,ZAF,100,2,12.5,-32.5,59161,1,0,59161
37723,2021,2020,South Africa,ZAF,100,2,12.5,-27.5,51523,1,0,51523
37724,2021,2020,South Africa,ZAF,100,2,17.5,-37.5,30153,1,0,30153
37725,2021,2020,South Africa,ZAF,100,2,17.5,-32.5,262758,1,0,262758
37726,2021,2020,South Africa,ZAF,100,3,12.5,-32.5,55988,1,0,55988
37727,2021,2020,South Africa,ZAF,100,3,12.5,-27.5,1380,1,0,1380
37728,2021,2020,South Africa,ZAF,100,3,17.5,-37.5,156836,1,0,156836
37729,2021,2020,South Africa,ZAF,100,3,17.5,-32.5,265845,1,0,265845
37730,2021,2020,South Africa,ZAF,100,4,12.5,-32.5,26585,1,0,26585
37731,2021,2020,South Africa,ZAF,100,4,17.5,-37.5,91273,1,0,91273
37732,2021,2020,South Africa,ZAF,100,4,17.5,-32.5,138029,1,0,138029
37733,2021,2020,St Vincent and Grenadines,VCT,100,4,-27.5,-7.5,2400,1,0,2400
37734,2021,2020,St Vincent and Grenadines,VCT,100,4,-22.5,-7.5,2400,1,0,2400
37735,2021,2020,St Vincent and Grenadines,VCT,100,4,-17.5,-12.5,7200,1,0,7200
37736,2021,2020,St Vincent and Grenadines,VCT,100,4,-17.5,-7.5,4800,1,0,4800
37737,2021,2020,St Vincent and Grenadines,VCT,100,4,-7.5,-2.5,2400,1,0,2400
37738,2021,2020,St Vincent and Grenadines,VCT,100,4,-2.5,-7.5,4800,1,0,4800
37739,2021,2020,St Vincent and Grenadines,VCT,100,4,-2.5,-2.5,2400,1,0,2400
37740,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,1,-62.5,12.5,89200,0.9,9911.111111,99111.11111
37741,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,1,-57.5,7.5,3600,0.9,400,4000
37742,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,1,-57.5,12.5,258250,0.9,28694.44444,286944.4444
37743,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,2,-62.5,12.5,105400,0.9,11711.11111,117111.1111
37744,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,2,-57.5,7.5,3600,0.9,400,4000
37745,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,2,-57.5,12.5,321430,0.9,35714.44444,357144.4444
37746,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,2,-52.5,12.5,13600,0.9,1511.111111,15111.11111
37747,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,3,-62.5,12.5,87000,0.9,9666.666667,96666.66667
37748,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,3,-57.5,7.5,3000,0.9,333.3333333,3333.333333
37749,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,3,-57.5,12.5,202780,0.9,22531.11111,225311.1111
37750,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,3,-52.5,7.5,11220,0.9,1246.666667,12466.66667
37751,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,3,-52.5,12.5,26330,0.9,2925.555556,29255.55556
37752,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,3,-47.5,7.5,32750,0.9,3638.888889,36388.88889
37753,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,4,-62.5,12.5,72600,0.9,8066.666667,80666.66667
37754,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,4,-57.5,12.5,219510,0.9,24390,243900
37755,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,4,-52.5,7.5,21300,0.9,2366.666667,23666.66667
37756,2021,2020,Trinidad and Tobago,TTO-TT-TRINID,90,4,-52.5,12.5,71900,0.9,7988.888889,79888.88889
37757,2021,2020,Tunisie,TUN,7.7,2,12.5,37.5,1644076,0.077,19707560.36,21351636.36
37758,2021,2020,Tunisie,TUN,7.7,3,12.5,37.5,252934,0.077,3031923.143,3284857.143
37759,2021,2020,UK-Bermuda,UK.BMU,100,1,-67.5,32.5,2394,1,0,2394
37760,2021,2020,UK-Bermuda,UK.BMU,100,2,-67.5,32.5,3216,1,0,3216
37761,2021,2020,UK-Bermuda,UK.BMU,100,2,-62.5,32.5,636,1,0,636
37762,2021,2020,UK-Bermuda,UK.BMU,100,3,-67.5,32.5,5084,1,0,5084
37763,2021,2020,UK-Bermuda,UK.BMU,100,4,-67.5,32.5,1700,1,0,1700
37764,2021,2020,UK-Bermuda,UK.BMU,100,4,-62.5,27.5,2998,1,0,2998
37765,2021,2020,UK-Bermuda,UK.BMU,100,4,-62.5,32.5,2596,1,0,2596
37766,2021,2020,USA,USA-US-Com,84,1,-92.5,27.5,52039,0.84,9912.190476,61951.19048
37767,2021,2020,USA,USA-US-Com,84,1,-87.5,27.5,27050,0.84,5152.380952,32202.38095
37768,2021,2020,USA,USA-US-Com,84,1,-82.5,22.5,12738,0.84,2426.285714,15164.28571
37769,2021,2020,USA,USA-US-Com,84,1,-82.5,27.5,10770,0.84,2051.428571,12821.42857
37770,2021,2020,USA,USA-US-Com,84,1,-77.5,27.5,34480,0.84,6567.619048,41047.61905
37771,2021,2020,USA,USA-US-Com,84,1,-77.5,32.5,133712,0.84,25468.95238,159180.9524
37772,2021,2020,USA,USA-US-Com,84,1,-72.5,27.5,128690,0.84,24512.38095,153202.381
37773,2021,2020,USA,USA-US-Com,84,1,-72.5,32.5,16210,0.84,3087.619048,19297.61905
37774,2021,2020,USA,USA-US-Com,84,1,-72.5,37.5,31391,0.84,5979.238095,37370.2381
37775,2021,2020,USA,USA-US-Com,84,2,-92.5,27.5,8430,0.84,1605.714286,10035.71429
37776,2021,2020,USA,USA-US-Com,84,2,-87.5,27.5,95828,0.84,18252.95238,114080.9524
37777,2021,2020,USA,USA-US-Com,84,2,-82.5,22.5,9392,0.84,1788.952381,11180.95238
37778,2021,2020,USA,USA-US-Com,84,2,-77.5,27.5,54968,0.84,10470.09524,65438.09524
37779,2021,2020,USA,USA-US-Com,84,2,-77.5,32.5,267774,0.84,51004.57143,318778.5714
37780,2021,2020,USA,USA-US-Com,84,2,-77.5,37.5,1350,0.84,257.1428571,1607.142857
37781,2021,2020,USA,USA-US-Com,84,2,-72.5,27.5,38260,0.84,7287.619048,45547.61905
37782,2021,2020,USA,USA-US-Com,84,2,-72.5,32.5,32295,0.84,6151.428571,38446.42857
37783,2021,2020,USA,USA-US-Com,84,2,-72.5,37.5,187118,0.84,35641.52381,222759.5238
37784,2021,2020,USA,USA-US-Com,84,2,-67.5,42.5,12705,0.84,2420,15125
37785,2021,2020,USA,USA-US-Com,84,3,-92.5,27.5,26760,0.84,5097.142857,31857.14286
37786,2021,2020,USA,USA-US-Com,84,3,-87.5,27.5,52195,0.84,9941.904762,62136.90476
37787,2021,2020,USA,USA-US-Com,84,3,-77.5,27.5,46877,0.84,8928.952381,55805.95238
37788,2021,2020,USA,USA-US-Com,84,3,-77.5,32.5,80200,0.84,15276.19048,95476.19048
37789,2021,2020,USA,USA-US-Com,84,3,-77.5,37.5,4888,0.84,931.047619,5819.047619
37790,2021,2020,USA,USA-US-Com,84,3,-72.5,37.5,414354,0.84,78924.57143,493278.5714
37791,2021,2020,USA,USA-US-Com,84,3,-67.5,37.5,70137,0.84,13359.42857,83496.42857
37792,2021,2020,USA,USA-US-Com,84,3,-67.5,42.5,103044,0.84,19627.42857,122671.4286
37793,2021,2020,USA,USA-US-Com,84,4,-92.5,27.5,125907,0.84,23982.28571,149889.2857
37794,2021,2020,USA,USA-US-Com,84,4,-87.5,27.5,23167,0.84,4412.761905,27579.7619
37795,2021,2020,USA,USA-US-Com,84,4,-77.5,32.5,95698,0.84,18228.19048,113926.1905
37796,2021,2020,USA,USA-US-Com,84,4,-77.5,37.5,250,0.84,47.61904762,297.6190476
37797,2021,2020,USA,USA-US-Com,84,4,-72.5,37.5,379175,0.84,72223.80952,451398.8095
37798,2021,2020,USA,USA-US-Com,84,4,-67.5,37.5,4270,0.84,813.3333333,5083.333333
37799,2021,2020,Venezuela,VEN,100,1,-67.5,12.5,405830,1,0,405830
37800,2021,2020,Venezuela,VEN,100,1,-62.5,12.5,162370,1,0,162370
37801,2021,2020,Venezuela,VEN,100,1,-57.5,7.5,120640,1,0,120640
37802,2021,2020,Venezuela,VEN,100,1,-57.5,12.5,244710,1,0,244710
37803,2021,2020,Venezuela,VEN,100,1,-52.5,7.5,91850,1,0,91850
37804,2021,2020,Venezuela,VEN,100,1,-52.5,12.5,25250,1,0,25250
37805,2021,2020,Venezuela,VEN,100,1,-47.5,7.5,33750,1,0,33750
